allInPings,assistMePings,assists,baitPings,baronKills,basicPings,bountyLevel,champExperience,champLevel,championId,championName,championTransform,commandPings,consumablesPurchased,damageDealtToBuildings,damageDealtToObjectives,damageDealtToTurrets,damageSelfMitigated,dangerPings,deaths,detectorWardsPlaced,doubleKills,dragonKills,eligibleForProgression,enemyMissingPings,enemyVisionPings,firstBloodAssist,firstBloodKill,firstTowerAssist,firstTowerKill,gameEndedInEarlySurrender,gameEndedInSurrender,getBackPings,goldEarned,goldSpent,holdPings,individualPosition,inhibitorKills,inhibitorTakedowns,inhibitorsLost,item0,item1,item2,item3,item4,item5,item6,itemsPurchased,killingSprees,kills,lane,largestCriticalStrike,largestKillingSpree,largestMultiKill,longestTimeSpentLiving,magicDamageDealt,magicDamageDealtToChampions,magicDamageTaken,needVisionPings,neutralMinionsKilled,nexusKills,nexusLost,nexusTakedowns,objectivesStolen,objectivesStolenAssists,onMyWayPings,participantId,pentaKills,physicalDamageDealt,physicalDamageDealtToChampions,physicalDamageTaken,profileIcon,pushPings,quadraKills,role,sightWardsBoughtInGame,spell1Casts,spell2Casts,spell3Casts,spell4Casts,summoner1Casts,summoner1Id,summoner2Casts,summoner2Id,summonerLevel,summonerName,teamEarlySurrendered,teamId,teamPosition,timeCCingOthers,timePlayed,totalDamageDealt,totalDamageDealtToChampions,totalDamageShieldedOnTeammates,totalDamageTaken,totalHeal,totalHealsOnTeammates,totalMinionsKilled,totalTimeCCDealt,totalTimeSpentDead,totalUnitsHealed,tripleKills,trueDamageDealt,trueDamageDealtToChampions,trueDamageTaken,turretKills,turretTakedowns,turretsLost,unrealKills,visionClearedPings,visionScore,visionWardsBoughtInGame,wardsKilled,wardsPlaced,win,matchID
0,2,18,0,0,0,0,15593,16,99,Lux,0,15,23,1673,3582,1673,19152,0,9,9,0,0,True,34,2,False,False,False,False,False,False,0,10132,9925,0,UTILITY,0,0,2,3853,3108,3191,6655,3145,3020,3364,40,0,2,BOTTOM,0,0,1,656,74703,20151,10660,1,0,0,1,0,0,0,40,10,0,8496,748,10635,1387,0,0,SUPPORT,0,36,37,165,17,6,4,4,14,332,shoebini,False,200,UTILITY,41,2293,84285,21986,2094,23961,1836,0,61,342,280,1,0,1085,1085,2665,1,2,10,0,0,96,11,8,48,False,NA1_4554919459
3,3,10,0,0,0,0,17170,17,154,Zac,0,11,1,0,355,0,58105,0,7,0,0,0,True,9,0,False,False,False,False,False,True,7,10528,10250,0,TOP,0,0,2,1054,3068,3158,6665,3065,0,3364,20,0,2,JUNGLE,0,0,1,627,108715,17557,21581,1,0,0,0,0,0,0,8,1,0,17269,2155,22889,588,0,0,NONE,0,55,159,57,8,6,14,5,4,145,zadlax08,False,100,TOP,44,2155,131565,22682,0,60146,48578,0,191,330,238,1,0,5580,2969,15676,0,0,8,0,0,17,0,2,5,False,NA1_4554885688
0,0,11,1,0,0,0,19383,18,34,Anivia,0,1,3,1913,10783,1913,35135,0,7,1,0,0,True,2,1,False,False,False,False,False,True,1,11302,10475,0,MIDDLE,0,0,2,1056,6657,3040,3047,4637,0,3340,24,0,3,MIDDLE,0,0,1,653,165938,15236,12839,0,12,0,0,0,0,0,0,3,0,12231,1739,25208,523,0,0,SOLO,0,131,19,90,128,5,4,7,14,171,Nacpirate,False,100,MIDDLE,47,2155,186910,19713,0,44434,7497,0,193,1327,237,1,0,8740,2737,6386,0,0,8,0,0,34,1,5,12,False,NA1_4554885688
0,4,5,0,0,0,0,15593,16,523,Aphelios,0,0,5,940,8383,940,29275,0,7,2,1,0,True,3,0,False,False,False,False,False,True,0,14087,13350,0,BOTTOM,0,0,2,3006,3072,3031,6671,3035,1018,3363,21,4,9,BOTTOM,728,3,2,529,3945,1361,5757,0,4,0,0,0,0,0,9,4,0,160636,20928,15897,7,0,0,CARRY,0,61,140,0,6,5,4,6,7,36,EsteemedBatLord8,False,100,BOTTOM,12,2155,166809,22869,0,24314,3536,547,216,178,208,3,0,2227,580,2660,0,0,8,0,0,32,2,1,10,False,NA1_4554885688
0,0,19,0,0,0,0,12912,14,267,Nami,0,5,11,0,2955,0,15025,0,5,7,0,0,True,2,3,False,False,False,False,False,True,2,8122,7125,0,UTILITY,0,0,2,3853,2065,0,1004,3158,3011,3364,29,0,1,BOTTOM,0,0,1,535,14136,8934,9236,0,0,0,0,0,0,0,1,5,0,3188,832,13558,907,0,0,SUPPORT,0,50,108,49,9,5,14,5,4,114,ItsTreason001,False,100,UTILITY,36,2155,19672,10545,2270,24784,18693,8641,9,171,107,5,0,2347,778,1989,0,0,8,0,1,77,7,9,37,False,NA1_4554885688
0,1,8,0,0,0,0,18432,18,79,Gragas,0,1,3,724,8198,724,26109,0,4,1,2,0,True,3,0,False,True,False,False,False,True,0,13360,13185,0,TOP,0,0,0,3135,6656,3042,0,3158,4629,3364,22,2,6,TOP,0,4,2,973,171755,34044,19104,0,23,0,0,0,0,0,15,6,0,26033,4753,12639,5231,0,0,SOLO,0,336,178,120,12,5,4,5,12,279,Henti,False,200,TOP,89,2155,200516,41525,0,34475,15655,0,203,614,135,1,0,2727,2727,2731,1,1,2,0,0,18,1,2,8,True,NA1_4554885688
0,4,6,1,1,0,3,18457,18,200,Belveth,0,5,1,0,52188,0,48489,0,6,0,2,2,True,2,0,True,False,False,False,False,True,0,16606,14350,1,JUNGLE,0,1,0,3153,3006,6672,3091,3124,1036,3340,19,4,11,JUNGLE,539,3,2,909,25064,7553,15629,0,183,0,0,0,0,0,8,7,0,195528,23487,21047,3373,1,0,NONE,0,291,63,48,19,5,4,22,11,588,TTVXZodiacX9,False,200,JUNGLE,33,2155,291935,44507,0,39670,4932,0,32,429,259,1,0,71342,13466,2994,0,0,2,0,0,33,0,4,11,True,NA1_4554885688
1,12,2,0,1,0,0,18747,18,777,Yone,0,1,3,8502,14778,8502,42524,0,11,2,0,0,True,4,0,False,False,False,False,False,True,5,15185,14850,0,MIDDLE,1,1,0,3153,3031,6673,3036,0,3006,3340,27,1,7,MIDDLE,698,2,1,378,34850,8719,16748,0,11,0,0,0,0,0,19,8,0,172456,32593,17601,29,0,0,SOLO,0,271,72,44,11,6,4,7,3,114,Hyripae,False,200,MIDDLE,43,2155,214965,47401,0,36532,2398,0,208,170,411,1,0,7658,6088,2181,4,4,2,0,0,28,2,1,13,True,NA1_4554885688
0,2,12,2,0,0,2,16235,16,29,Twitch,0,17,6,2037,16016,2037,11642,0,4,0,1,1,True,11,0,False,False,False,False,False,True,0,13308,11100,0,BOTTOM,0,1,0,6672,3153,3085,0,1082,3006,3363,29,2,5,BOTTOM,555,2,2,741,13866,3737,11814,0,12,0,0,0,0,0,22,9,0,149788,26261,7539,4065,0,0,CARRY,0,39,57,36,13,4,3,4,4,413,battlelegends47,False,200,BOTTOM,15,2155,190245,39070,0,20911,1197,0,212,489,132,1,0,26590,9071,1557,2,3,2,0,0,26,0,7,9,True,NA1_4554885688
0,2,16,1,0,0,0,14823,16,117,Lulu,0,7,7,635,2643,635,6116,0,3,5,0,0,True,8,3,False,False,False,False,False,True,0,10504,9175,0,UTILITY,1,1,0,3853,2065,3158,3011,3504,1004,3364,20,1,3,BOTTOM,0,2,1,920,16323,6505,6698,0,0,0,0,0,0,0,3,10,0,3520,1306,5328,5434,0,0,SUPPORT,0,74,87,102,8,4,4,8,14,410,chrys,False,200,UTILITY,28,2155,21464,9427,8917,12504,1336,0,28,218,102,1,0,1621,1616,477,1,2,2,0,0,78,5,10,30,True,NA1_4554885688
0,2,4,0,0,0,0,11039,13,8,Vladimir,0,0,2,1986,2307,1986,17443,0,10,0,0,0,True,5,0,False,True,False,False,False,True,0,9417,9910,0,TOP,0,0,0,2420,3158,3165,1056,4636,3108,3340,21,2,6,TOP,0,2,1,416,77157,22566,5910,0,0,0,0,0,0,0,2,1,0,9511,531,24471,16,0,0,SOLO,0,229,14,65,10,5,6,7,14,33,Xiao Yao Guai,False,100,TOP,4,1646,87879,24182,0,31571,15615,0,140,54,262,1,0,1210,1084,1189,0,0,6,0,0,15,0,1,8,False,NA1_4554566303
0,1,7,0,0,0,0,9823,12,254,Vi,0,0,2,0,6498,0,32278,0,7,1,1,0,True,2,0,False,False,False,False,False,True,0,8412,8275,0,JUNGLE,0,0,0,3067,6609,6667,3047,1029,0,3364,19,1,3,JUNGLE,0,2,2,526,357,245,7222,0,87,0,0,0,0,0,1,2,0,86666,6631,17321,3379,0,0,NONE,0,113,0,73,8,18,11,3,4,219,MightDai12345678,False,100,JUNGLE,22,1646,116104,7515,0,26081,2537,919,18,198,152,4,0,29080,638,1537,0,0,6,0,0,25,1,4,2,False,NA1_4554566303
0,0,5,0,0,0,0,13052,15,7,Leblanc,0,18,6,4417,7849,4417,11192,0,5,4,1,0,True,10,0,False,False,False,False,False,True,5,13774,13950,0,MIDDLE,0,0,0,6655,3020,4645,3089,4630,1026,3364,22,3,11,MIDDLE,0,4,2,542,100907,24818,5924,0,6,0,0,0,0,0,10,3,0,14613,1515,14055,1296,0,0,SOLO,0,64,134,43,20,5,14,4,4,170,Jummay,False,100,MIDDLE,26,1646,122736,27411,0,21539,2006,0,181,73,100,1,0,7215,1077,1559,1,1,6,0,0,30,4,4,6,False,NA1_4554566303
0,2,4,0,0,0,0,12183,14,145,Kaisa,0,7,4,0,835,0,11161,0,5,3,0,0,True,6,1,False,False,False,False,False,True,0,9825,9425,0,BOTTOM,0,0,0,6672,3006,0,3046,1018,1038,3363,15,1,4,BOTTOM,373,3,1,613,15146,3165,4432,0,14,0,0,0,0,0,2,4,0,100108,5094,12386,4644,0,0,CARRY,0,60,33,57,7,3,4,5,7,473,Tox715,False,100,BOTTOM,1,1646,123589,8762,0,16906,2909,782,197,59,130,3,0,8335,502,87,0,0,6,0,0,22,3,1,12,False,NA1_4554566303
0,15,14,5,0,0,0,9207,12,89,Leona,0,1,2,110,259,110,22458,0,8,0,0,0,True,25,0,False,False,False,False,False,True,16,6439,5800,1,UTILITY,0,0,0,3857,3190,3111,3076,1011,0,3364,17,0,0,BOTTOM,2,0,0,477,9509,2291,5313,0,0,0,0,0,0,0,12,5,0,9810,1895,12268,1388,0,0,SUPPORT,0,34,26,28,9,6,14,4,4,131,Ollyoxn,False,100,UTILITY,44,1646,27395,5146,411,18930,0,0,39,194,215,0,0,8076,960,1347,0,0,6,0,0,33,0,6,11,False,NA1_4554566303
2,2,5,0,0,0,0,13848,15,62,MonkeyKing,0,17,2,3603,8119,3603,22448,0,6,1,0,0,True,6,2,False,False,False,False,False,True,0,11412,10775,1,TOP,0,0,0,3074,6632,3111,3155,3133,0,3340,21,1,7,TOP,0,6,1,632,18220,2917,18473,0,28,0,0,0,0,0,10,6,0,99030,19487,8022,4652,0,0,SOLO,0,95,22,62,18,4,4,5,14,435,Triën Chill ª º ,False,200,TOP,15,1646,134531,23178,0,27775,10042,0,134,29,166,1,0,17281,773,1280,1,1,1,0,0,29,1,3,10,True,NA1_4554566303
0,0,10,0,0,0,1,13302,15,777,Yone,0,4,9,3989,10759,3989,19356,0,7,5,0,0,True,3,1,False,False,False,False,False,True,0,11497,10325,0,MIDDLE,0,0,0,0,3133,1042,3031,6673,3006,3363,25,1,6,MIDDLE,568,2,1,351,18741,4724,11579,0,0,0,0,0,0,0,7,8,0,95414,14646,8321,536,0,0,SOLO,0,211,71,44,10,6,14,3,4,60,Rjo0joo,False,200,MIDDLE,21,1646,123703,22683,0,20719,1262,0,158,104,229,1,0,9547,3312,818,1,2,1,0,0,24,5,2,13,True,NA1_4554566303
0,0,2,0,0,0,5,14426,15,360,Samira,0,1,1,7853,16474,7853,14228,0,4,0,5,0,True,0,0,False,False,True,False,False,True,0,16832,13600,0,BOTTOM,0,0,0,1038,6676,6673,3006,3031,1053,3363,21,5,16,BOTTOM,826,5,3,857,15891,4573,9910,0,16,0,0,0,0,0,2,9,0,144680,24330,12675,4665,0,0,CARRY,0,122,11,19,8,1,1,3,4,402,r1eker,False,200,BOTTOM,3,1646,161621,29322,0,23950,3382,0,201,37,150,1,2,1049,419,1363,3,5,1,0,0,10,0,2,4,True,NA1_4554566303
0,5,13,1,0,0,0,10493,13,267,Nami,0,2,4,1640,6114,1640,4588,0,4,2,0,0,True,5,5,False,False,True,False,False,True,0,8567,8150,0,UTILITY,0,0,0,3853,3916,3504,4005,3158,4642,3364,17,1,3,BOTTOM,0,2,1,727,14643,8432,8037,0,0,0,0,0,0,0,4,10,0,6477,517,4717,2076,3,0,SUPPORT,0,29,67,97,9,5,4,6,7,400,lm so bad,False,200,UTILITY,30,1646,21735,9029,2305,13161,8984,4613,10,192,116,5,0,614,79,406,1,2,1,0,0,54,2,3,27,True,NA1_4554566303
0,0,1,0,0,0,0,14673,15,875,Sett,0,0,2,11055,11055,11055,15429,0,3,0,0,0,True,4,0,False,False,False,False,False,False,0,11177,10350,0,TOP,1,2,0,6630,3140,3111,3153,3067,0,3340,16,2,6,JUNGLE,0,3,1,688,165,165,6370,0,4,0,0,1,0,0,0,1,0,123714,10785,11232,5022,0,0,NONE,0,72,14,31,4,3,14,3,4,102,kekolu3,False,100,TOP,16,1500,139983,12297,0,18139,1457,0,169,165,98,1,0,16103,1345,536,4,5,2,0,0,10,0,1,6,True,NA1_4554548808
0,0,3,0,0,0,4,15508,16,517,Sylas,0,2,3,7811,20924,7811,20178,0,1,2,4,0,True,0,0,False,False,False,False,False,False,0,15679,13235,0,JUNGLE,0,0,0,3089,4636,3041,3020,4645,1052,3364,19,2,24,JUNGLE,0,20,3,1324,177386,40343,10094,0,144,0,0,0,0,0,1,2,0,10161,570,14286,907,0,0,NONE,0,95,103,240,24,3,4,15,11,34,uicmojkzd,False,100,JUNGLE,49,1500,227020,41893,205,25157,5657,0,39,499,47,1,1,39472,979,776,2,4,2,0,0,25,2,5,3,True,NA1_4554548808
0,0,11,1,0,0,1,12021,14,99,Lux,0,1,2,1497,1497,1497,5306,0,2,0,0,0,True,18,0,False,False,False,False,False,False,0,9253,8150,0,MIDDLE,0,2,0,0,6655,1082,3020,3157,0,3340,17,0,2,MIDDLE,0,0,1,538,84398,6539,4614,0,0,0,0,1,0,0,2,3,0,11787,221,1880,642,1,0,SOLO,0,41,32,142,9,4,14,3,4,165,Buxiu,False,100,MIDDLE,10,1500,96911,7486,1022,6495,445,0,160,272,56,1,0,726,726,0,1,3,2,0,0,15,0,2,8,True,NA1_4554548808
0,2,8,0,0,0,0,9651,12,51,Caitlyn,0,2,3,13235,24045,13235,5902,0,3,0,0,0,True,0,2,False,False,False,False,False,False,1,10694,9925,0,BOTTOM,2,2,0,3006,6671,3094,1038,1037,1018,3340,17,2,5,BOTTOM,928,2,1,695,1880,610,5101,0,0,1,0,1,0,0,0,4,0,97542,12089,7368,3890,0,0,CARRY,0,49,20,15,10,4,7,3,4,233,aAidan,False,100,BOTTOM,10,1500,102263,12699,0,12848,2558,286,135,25,77,2,0,2840,0,378,4,6,2,0,0,10,0,1,5,True,NA1_4554548808
0,1,9,0,0,0,0,9337,12,555,Pyke,0,2,3,693,3681,693,8363,0,2,0,1,2,True,0,0,False,False,False,False,False,False,1,8168,7325,0,UTILITY,0,0,0,3857,3179,3117,2055,6691,1036,3364,18,2,4,BOTTOM,0,2,2,1057,0,0,7163,0,8,0,0,0,0,0,4,5,0,15404,5365,6975,535,0,0,SUPPORT,0,28,21,20,9,4,4,5,14,379,BestPizzaManNA,False,100,UTILITY,15,1500,22898,7064,0,14401,4029,0,40,45,30,1,0,7493,1698,262,0,1,2,0,0,41,1,6,20,True,NA1_4554548808
0,0,3,0,0,0,0,10943,13,82,Mordekaiser,0,7,5,674,3738,674,22484,0,10,3,0,0,True,2,0,False,False,False,False,False,False,0,7646,6875,0,TOP,0,0,3,1054,3116,3047,3067,3105,1028,3340,19,0,2,JUNGLE,0,0,1,281,67748,8102,9808,0,8,0,1,0,0,0,1,6,0,15405,2333,13846,782,0,0,NONE,0,83,25,36,5,2,12,4,4,540,ventusdheartless,False,200,TOP,10,1500,84838,10520,0,24684,3219,0,115,173,211,1,0,1684,84,1028,0,0,11,0,0,17,3,1,9,False,NA1_4554548808
0,0,1,0,0,0,1,13742,15,90,Malzahar,0,1,2,3561,3561,3561,6830,0,4,0,0,0,True,0,0,False,False,False,False,False,False,1,9718,9000,0,MIDDLE,0,0,3,1056,6653,1026,3116,1011,3020,3340,16,0,1,MIDDLE,0,0,1,411,121776,8386,9309,0,0,0,1,0,0,0,0,8,0,13342,216,980,547,0,0,SOLO,0,52,68,65,6,2,12,3,4,598,DKphat,False,200,MIDDLE,20,1500,141813,8602,0,10940,143,0,227,338,113,1,0,6695,0,649,1,1,11,0,0,13,0,1,9,False,NA1_4554548808
0,0,4,0,0,0,0,7404,11,115,Ziggs,0,4,6,6169,6736,6169,6659,0,12,2,0,0,True,0,0,False,False,False,True,False,False,0,7139,6835,0,BOTTOM,0,0,3,1056,2420,3020,3108,6653,1052,3340,18,0,1,BOTTOM,0,0,1,430,61825,14240,11476,0,0,0,1,0,0,0,0,9,0,6131,496,10339,4150,0,0,CARRY,0,93,48,41,9,3,4,6,14,281,gnomo,False,200,BOTTOM,21,1500,74017,15796,0,23035,0,0,96,202,296,0,0,6060,1060,1219,1,1,11,0,0,13,2,0,9,False,NA1_4554548808
0,0,2,0,0,0,0,7007,10,235,Senna,0,0,4,1609,1609,1609,8160,0,11,0,0,0,True,0,0,False,False,True,False,False,False,0,7939,7100,0,UTILITY,0,0,3,3006,6672,3864,3070,3133,1036,3364,18,0,3,BOTTOM,314,0,1,263,193,193,7744,0,0,0,1,0,0,0,0,10,0,27635,6800,9884,3591,0,0,SUPPORT,0,44,27,12,4,2,4,4,7,149,banza,False,200,UTILITY,22,1500,28109,7060,98,18071,5181,1571,36,133,283,4,0,280,66,442,0,1,11,0,0,19,0,2,11,False,NA1_4554548808
0,0,2,0,0,0,6,9369,12,11,MasterYi,0,2,0,2671,7028,2671,6804,0,1,0,0,0,True,2,0,False,False,False,False,False,True,0,7717,6750,0,TOP,0,0,0,3153,2031,3006,1029,6670,1018,3340,12,1,7,NONE,298,6,1,351,183,183,2183,0,0,0,0,0,0,0,2,1,0,49200,8784,7074,7,0,0,DUO,0,24,12,20,5,4,14,2,4,88,ErinShoelace,False,100,TOP,1,994,61907,11976,0,9828,2417,0,123,8,16,1,0,12523,3008,570,1,1,0,0,0,6,0,1,3,True,NA1_4554393177
0,2,0,1,0,0,0,5681,9,131,Diana,0,2,2,0,18047,0,8786,0,4,0,0,2,True,3,1,False,False,False,False,False,True,0,5854,5110,0,JUNGLE,0,0,0,1103,3115,3020,1052,0,2055,3364,11,0,2,NONE,0,0,1,316,52119,2183,3436,0,94,0,0,0,0,0,14,2,0,22257,704,7100,3378,0,0,SUPPORT,0,67,32,41,3,2,4,9,11,401,Phobos IV,False,100,JUNGLE,3,994,93406,3405,0,10929,43,0,10,101,66,1,0,19029,517,392,0,0,0,0,0,18,1,2,5,True,NA1_4554393177
0,0,2,0,0,0,6,8220,11,157,Yasuo,0,0,3,2447,4575,2447,6320,0,0,1,0,0,True,5,3,False,False,False,True,False,True,2,7989,5750,0,MIDDLE,0,0,0,1055,3006,6673,1018,0,0,3363,13,1,6,NONE,377,6,1,0,4227,452,3836,0,0,0,0,0,0,0,4,3,0,63038,10073,2936,3374,0,0,SUPPORT,0,121,7,52,3,2,4,3,14,302,Spork kun,False,100,MIDDLE,11,994,71573,11042,0,6960,1006,0,103,61,0,1,0,4307,516,187,1,1,0,0,0,11,2,1,6,True,NA1_4554393177
0,0,3,0,0,0,2,5486,9,67,Vayne,0,0,5,3148,7446,3148,4288,0,2,0,1,0,True,1,0,False,False,False,False,False,True,0,6342,5750,0,BOTTOM,0,0,0,1055,6672,1042,1036,3006,0,3340,12,1,3,NONE,339,2,2,398,0,0,2204,0,0,0,0,0,0,0,0,4,0,50563,6119,6585,5212,0,0,SUPPORT,0,53,0,4,2,2,4,2,7,148,kgń,False,100,BOTTOM,2,994,61163,7320,0,8824,1998,234,101,2,28,2,0,10600,1200,34,0,1,0,0,0,9,0,2,4,True,NA1_4554393177
0,0,4,0,0,0,4,5374,9,350,Yuumi,0,0,4,1095,1351,1095,1232,0,1,2,1,0,True,2,2,False,False,False,False,False,True,0,5529,5135,0,UTILITY,0,0,0,6617,3851,0,1052,1004,3114,3340,14,1,4,NONE,0,4,2,73,6314,2930,419,0,0,0,0,0,0,0,1,5,0,2058,387,1770,5636,0,0,SUPPORT,0,38,79,36,4,3,14,3,3,187,Kaivon,False,100,UTILITY,6,994,8719,3664,961,2190,4575,4591,5,26,6,3,0,346,346,0,1,1,0,0,0,14,2,0,10,True,NA1_4554393177
0,0,0,0,0,0,0,6006,9,92,Riven,0,0,1,817,817,817,7096,0,6,0,0,0,True,4,0,False,False,False,False,False,True,1,4262,3500,2,TOP,0,0,0,1055,3047,3133,0,3067,0,3340,10,0,1,NONE,0,0,1,307,110,0,586,0,0,0,0,0,0,0,8,6,0,29884,4194,6976,3613,0,0,SUPPORT,0,122,21,28,4,2,4,4,14,472,Oz821,False,200,TOP,9,994,30580,4780,0,9138,231,0,66,38,126,1,0,586,586,1575,0,0,3,0,0,3,0,0,2,False,NA1_4554393177
0,1,4,1,0,0,0,6704,10,84,Akali,0,2,4,0,1911,0,5935,0,6,0,0,0,True,20,0,True,False,False,False,False,True,0,4405,3050,3,MIDDLE,0,0,0,1056,4635,1001,1026,0,0,3340,11,0,1,NONE,0,0,1,218,28396,6034,1398,0,0,0,0,0,0,0,5,8,0,7521,1232,11863,5067,0,0,SUPPORT,0,76,13,34,6,3,4,4,14,75,lemmetellusum,False,200,MIDDLE,2,994,38433,7716,0,14070,633,0,83,40,80,1,0,2516,450,807,0,0,3,0,0,3,0,0,3,False,NA1_4554393177
0,0,2,0,0,0,0,5543,9,15,Sivir,0,0,4,1495,1495,1495,2800,0,3,1,0,0,True,0,0,False,False,False,False,False,True,0,5828,4775,0,BOTTOM,0,0,0,3006,6671,0,1036,0,0,3340,15,0,1,NONE,266,0,1,330,1173,301,1158,0,0,0,0,0,0,0,0,9,0,66392,5383,3831,3166,0,0,DUO,0,37,23,8,2,3,7,3,4,42,FirstWhirly,False,200,BOTTOM,0,994,70405,5684,0,5822,750,343,138,0,53,2,0,2840,0,832,0,0,3,0,0,11,1,2,5,False,NA1_4554393177
0,0,3,0,0,0,0,4489,8,117,Lulu,0,2,5,126,126,126,2737,0,3,2,0,0,True,8,0,True,False,False,False,False,True,0,3835,3425,0,UTILITY,0,0,0,4642,3851,3158,2055,3067,0,3364,12,0,1,NONE,0,0,1,332,4328,1838,1178,0,0,0,0,0,0,0,3,10,0,1351,672,3047,782,0,0,SUPPORT,0,17,41,27,4,2,3,3,4,305,Makheira,False,200,UTILITY,21,994,5680,2510,1375,4875,0,0,3,113,53,0,0,0,0,649,0,0,3,0,0,20,3,2,10,False,NA1_4554393177
0,0,6,0,0,0,0,14261,15,157,Yasuo,0,7,1,3706,8663,3706,29143,0,7,0,1,0,True,8,5,True,False,False,False,False,False,0,11846,11075,0,TOP,0,0,2,1038,6673,3006,3153,1018,1037,3340,19,1,5,JUNGLE,509,3,2,677,6550,763,5883,1,12,0,1,0,0,0,11,1,0,140359,18098,15064,4027,0,0,NONE,0,229,19,71,6,5,4,5,14,180,LamOverRice,False,100,TOP,30,1951,153565,19892,0,22713,1696,0,180,117,228,1,0,6655,1030,1766,2,2,11,0,0,17,0,4,7,False,NA1_4554310317
0,0,14,0,0,0,0,14051,15,61,Orianna,0,0,5,1419,3573,1419,10941,0,6,3,0,0,True,13,0,True,False,False,False,False,False,9,11152,10275,0,MIDDLE,0,0,2,1056,6655,2421,3108,3020,3089,3340,20,1,3,MIDDLE,0,2,1,605,110374,20861,5863,0,0,0,1,0,0,0,2,3,0,15240,815,11049,4022,0,0,CARRY,0,147,91,52,8,5,4,6,14,229,Bibiyun,False,100,MIDDLE,25,1951,126536,22599,3220,17546,906,0,198,257,202,1,0,922,922,633,0,1,11,0,0,35,3,4,14,False,NA1_4554310317
0,1,11,0,0,0,1,16517,17,202,Jhin,0,1,2,5202,9306,5202,17618,0,6,0,1,0,True,2,0,False,True,False,False,False,False,0,16001,15000,0,BOTTOM,0,0,2,3094,3009,6671,6676,3031,1031,3340,24,2,10,BOTTOM,1440,3,2,933,4912,2267,6954,0,2,0,1,0,0,0,2,4,0,193862,22315,18326,5615,0,0,SOLO,0,85,39,15,28,6,7,6,4,828,NatJosK,False,100,BOTTOM,26,1951,201168,25297,0,26872,7789,833,233,80,154,4,0,2394,714,1591,2,2,11,0,0,14,0,3,7,False,NA1_4554310317
0,0,18,0,0,0,0,9803,12,99,Lux,0,2,6,0,3655,0,14722,0,9,2,0,0,True,0,0,True,False,False,False,False,False,0,8174,7050,0,UTILITY,0,0,2,3853,2421,3020,1082,6655,3108,3364,20,0,0,MIDDLE,0,0,0,587,40374,17188,5642,0,4,0,1,0,0,0,0,5,0,3544,1065,13564,5227,0,0,SUPPORT,0,51,43,109,13,5,14,6,4,377,bitesoul,False,100,UTILITY,76,1951,44408,18743,1628,19860,1145,0,34,235,247,1,0,490,490,653,0,0,11,0,0,71,2,15,22,False,NA1_4554310317
0,1,19,0,0,0,2,18096,17,98,Shen,0,3,6,1373,9204,1373,48766,0,4,3,1,0,True,4,0,False,False,False,False,False,False,0,14158,12075,0,TOP,0,1,0,3748,3084,1057,3075,3158,2055,3340,22,3,9,TOP,16,3,2,1128,27063,5979,8280,0,4,0,0,1,0,0,5,6,0,88131,13120,26454,3182,0,0,SOLO,0,169,31,51,9,7,14,4,4,36,Shensations,False,200,TOP,47,1951,119558,21055,5005,35543,4211,0,188,375,153,1,0,4363,1954,808,0,0,4,0,0,24,5,0,10,True,NA1_4554310317
1,1,11,0,1,0,8,19422,18,56,Nocturne,0,0,6,0,35503,0,38799,0,2,5,2,2,True,6,0,False,False,False,False,False,False,2,15984,11675,2,JUNGLE,0,0,0,3071,6631,3111,6333,0,0,3364,21,3,12,JUNGLE,0,8,2,669,4533,1999,10194,0,207,0,0,1,0,0,10,7,0,247867,16492,26792,3378,1,0,NONE,0,124,58,34,24,3,4,17,11,345,Illegal Alien,False,200,JUNGLE,205,1951,309202,20645,0,39965,11631,0,41,885,54,1,0,56802,2153,2978,0,0,4,0,0,33,5,5,6,True,NA1_4554310317
0,0,8,0,0,0,1,18124,17,4,TwistedFate,0,0,7,12852,17537,12852,18869,0,6,2,0,0,True,0,0,False,False,False,True,False,False,2,16103,14200,0,MIDDLE,1,2,0,3020,3157,6657,3100,3094,1058,3363,26,0,5,MIDDLE,261,0,1,671,170499,15921,12620,0,0,1,0,1,0,0,2,8,0,21007,1219,14036,4379,0,0,SOLO,0,132,208,0,15,4,4,6,3,309,Q4 Suited,False,200,MIDDLE,34,1951,199344,17615,0,27353,5681,0,263,146,235,1,0,7837,474,696,7,8,4,0,0,36,2,2,14,True,NA1_4554310317
5,13,12,0,0,0,0,15279,16,15,Sivir,0,18,7,3402,28259,3402,12165,0,6,3,1,0,True,1,1,False,False,False,False,False,False,1,13931,12525,0,BOTTOM,1,1,0,3031,3046,3035,3006,0,6672,3363,26,2,9,JUNGLE,685,5,2,669,0,0,10166,0,20,0,0,0,0,0,8,9,0,181500,24361,13911,1301,0,0,NONE,0,68,59,23,9,6,7,6,4,42,septicray,False,200,BOTTOM,0,1951,195310,26254,0,24300,5211,122,207,0,164,2,0,13810,1893,222,2,3,4,0,0,32,3,4,12,True,NA1_4554310317
